filename	language	family	reference_ipa
atlanticcongo_gwx_015.wav	Gua, Anum	Atlantic-Congo	a ŋʷ a
atlanticcongo_gwx_016.wav	Gua, Anum	Atlantic-Congo	a ʍ ɛ
atlanticcongo_gwx_017.wav	Gua, Anum	Atlantic-Congo	a f ɛ̃ t̪ ɛ
atlanticcongo_gwx_018.wav	Gua, Anum	Atlantic-Congo	ɔ s o
atlanticcongo_gwx_019.wav	Gua, Anum	Atlantic-Congo	ɛ t o ʃ i i
atlanticcongo_gwx_020.wav	Gua, Anum	Atlantic-Congo	a h o
atlanticcongo_gwx_021.wav	Gua, Anum	Atlantic-Congo	e w e e b i
atlanticcongo_gwx_022.wav	Gua, Anum	Atlantic-Congo	j e l i
sinotibetan_hak_001.wav	Chinese, Hakka	Sino-Tibetan	p ɑ
sinotibetan_hak_002.wav	Chinese, Hakka	Sino-Tibetan	pʰ ɔ n
sinotibetan_hak_003.wav	Chinese, Hakka	Sino-Tibetan	f a
sinotibetan_hak_004.wav	Chinese, Hakka	Sino-Tibetan	t ɑ
sinotibetan_hak_005.wav	Chinese, Hakka	Sino-Tibetan	t o
sinotibetan_hak_006.wav	Chinese, Hakka	Sino-Tibetan	t o
sinotibetan_hak_007.wav	Chinese, Hakka	Sino-Tibetan	t o
sinotibetan_hak_008.wav	Chinese, Hakka	Sino-Tibetan	tʰ o
sinotibetan_hak_009.wav	Chinese, Hakka	Sino-Tibetan	t s i a u
sinotibetan_hak_010.wav	Chinese, Hakka	Sino-Tibetan	s i a u
sinotibetan_hak_011.wav	Chinese, Hakka	Sino-Tibetan	l o
sinotibetan_hak_012.wav	Chinese, Hakka	Sino-Tibetan	k o
sinotibetan_hak_013.wav	Chinese, Hakka	Sino-Tibetan	kʰ ɔ ŋ
sinotibetan_hak_014.wav	Chinese, Hakka	Sino-Tibetan	h o
sinotibetan_hak_015.wav	Chinese, Hakka	Sino-Tibetan	w a ɪ ŋ w a ɪ
sinotibetan_hak_016.wav	Chinese, Hakka	Sino-Tibetan	m a ɪ
sinotibetan_hak_017.wav	Chinese, Hakka	Sino-Tibetan	n a h i
sinotibetan_hak_018.wav	Chinese, Hakka	Sino-Tibetan	ŋ a ɪ
sinotibetan_hak_019.wav	Chinese, Hakka	Sino-Tibetan	h̩ ŋ
sinotibetan_hak_020.wav	Chinese, Hakka	Sino-Tibetan	v a ɪ
sinotibetan_hak_021.wav	Chinese, Hakka	Sino-Tibetan	d ʒ u ŋ
sinotibetan_hak_022.wav	Chinese, Hakka	Sino-Tibetan	d ʒ i a
sinotibetan_hak_023.wav	Chinese, Hakka	Sino-Tibetan	ʃ u i
sinotibetan_hak_024.wav	Chinese, Hakka	Sino-Tibetan	j i a u
sinotibetan_hak_025.wav	Chinese, Hakka	Sino-Tibetan	ŋ i
sinotibetan_hak_026.wav	Chinese, Hakka	Sino-Tibetan	l ə ʔ
sinotibetan_hak_027.wav	Chinese, Hakka	Sino-Tibetan	k o
sinotibetan_hak_028.wav	Chinese, Hakka	Sino-Tibetan	l u
sinotibetan_hak_029.wav	Chinese, Hakka	Sino-Tibetan	ŋ a ɪ
sinotibetan_hak_030.wav	Chinese, Hakka	Sino-Tibetan	tʰ o i v a n
sinotibetan_hak_031.wav	Chinese, Hakka	Sino-Tibetan	t ɑ l ə n
sinotibetan_hak_032.wav	Chinese, Hakka	Sino-Tibetan	tʰ e u n a
sinotibetan_hak_033.wav	Chinese, Hakka	Sino-Tibetan	t s i a ŋ
sinotibetan_hak_034.wav	Chinese, Hakka	Sino-Tibetan	l i a u
sinotibetan_hak_035.wav	Chinese, Hakka	Sino-Tibetan	ʒ i u
sinotibetan_hak_036.wav	Chinese, Hakka	Sino-Tibetan	k u a
sinotibetan_hak_037.wav	Chinese, Hakka	Sino-Tibetan	ʃ u i
sinotibetan_hak_038.wav	Chinese, Hakka	Sino-Tibetan	t s e
sinotibetan_hak_039.wav	Chinese, Hakka	Sino-Tibetan	t s̩ t s ɛ
afroasiatic_hau_001.wav	Hausa	Afro-Asiatic	tʰ aː ɽ ʌ
afroasiatic_hau_002.wav	Hausa	Afro-Asiatic	b aː ɽ a
afroasiatic_hau_003.wav	Hausa	Afro-Asiatic	ɓ aː ɽ e
afroasiatic_hau_004.wav	Hausa	Afro-Asiatic	d a ɽ a
afroasiatic_hau_005.wav	Hausa	Afro-Asiatic	pʰ ʌ ʃ i
afroasiatic_hau_006.wav	Hausa	Afro-Asiatic	f ʌ ʃ i
afroasiatic_hau_007.wav	Hausa	Afro-Asiatic	tʰ aː ʃ i
afroasiatic_hau_008.wav	Hausa	Afro-Asiatic	kʰ aː ʃ i
afroasiatic_hau_009.wav	Hausa	Afro-Asiatic	ʔ a ʃ ɨ ɽ ĩ n
afroasiatic_hau_010.wav	Hausa	Afro-Asiatic	b aː ʃ i
afroasiatic_hau_011.wav	Hausa	Afro-Asiatic	ɗ ãː ʃ i
afroasiatic_hau_012.wav	Hausa	Afro-Asiatic	ɡ aː ʃ i
afroasiatic_hau_013.wav	Hausa	Afro-Asiatic	m aː ʃ i
afroasiatic_hau_014.wav	Hausa	Afro-Asiatic	n aː ʃ i
afroasiatic_hau_015.wav	Hausa	Afro-Asiatic	tʰ aː k i
afroasiatic_hau_016.wav	Hausa	Afro-Asiatic	b aː k i
afroasiatic_hau_017.wav	Hausa	Afro-Asiatic	ɗ aː k i
afroasiatic_hau_018.wav	Hausa	Afro-Asiatic	m aː k i
afroasiatic_hau_019.wav	Hausa	Afro-Asiatic	n aː k i
afroasiatic_hau_020.wav	Hausa	Afro-Asiatic	pʰ a i pʰ a i
afroasiatic_hau_021.wav	Hausa	Afro-Asiatic	tʰ a i
afroasiatic_hau_022.wav	Hausa	Afro-Asiatic	s ẽ ĩ n
afroasiatic_hau_023.wav	Hausa	Afro-Asiatic	t͡sʼ a i
afroasiatic_hau_024.wav	Hausa	Afro-Asiatic	ʃ aː i
afroasiatic_hau_025.wav	Hausa	Afro-Asiatic	h aː i
afroasiatic_hau_026.wav	Hausa	Afro-Asiatic	z ɛ i
afroasiatic_hau_027.wav	Hausa	Afro-Asiatic	ɸ ãː m a
afroasiatic_hau_028.wav	Hausa	Afro-Asiatic	pʰ ãː m a
afroasiatic_hau_029.wav	Hausa	Afro-Asiatic	f ãː m a
afroasiatic_hau_030.wav	Hausa	Afro-Asiatic	z ã m a
afroasiatic_hau_031.wav	Hausa	Afro-Asiatic	d͡ʒ a m ʌ ʔ a
afroasiatic_hau_032.wav	Hausa	Afro-Asiatic	s ãː m õ
afroasiatic_hau_033.wav	Hausa	Afro-Asiatic	t͡sʼ ãː m õ
afroasiatic_hau_034.wav	Hausa	Afro-Asiatic	z ãː m õ
afroasiatic_hau_035.wav	Hausa	Afro-Asiatic	t͡sʼ a t͡sʼ a
afroasiatic_hau_036.wav	Hausa	Afro-Asiatic	t͡ʃ a t͡ʃ a
afroasiatic_hau_037.wav	Hausa	Afro-Asiatic	w a i j a
afroasiatic_hau_038.wav	Hausa	Afro-Asiatic	j a j a ʔ
afroasiatic_hau_039.wav	Hausa	Afro-Asiatic	a ɽ a ʔ
afroasiatic_hau_040.wav	Hausa	Afro-Asiatic	a ɾ a ʔ
afroasiatic_hau_041.wav	Hausa	Afro-Asiatic	b ʌ r a
afroasiatic_hau_042.wav	Hausa	Afro-Asiatic	d͡ʒ iː kʰ a
afroasiatic_hau_043.wav	Hausa	Afro-Asiatic	d͡ʒ i kʼ a
afroasiatic_hau_044.wav	Hausa	Afro-Asiatic	f ɛ r e
afroasiatic_hau_045.wav	Hausa	Afro-Asiatic	f i l i
afroasiatic_hau_046.wav	Hausa	Afro-Asiatic	f aː ɗ i
afroasiatic_hau_047.wav	Hausa	Afro-Asiatic	f ʌ ɗ i
afroasiatic_hau_048.wav	Hausa	Afro-Asiatic	f ʌ ɗ i
afroasiatic_hau_049.wav	Hausa	Afro-Asiatic	ɗ ɨ kʰ a
afroasiatic_hau_050.wav	Hausa	Afro-Asiatic	z oː
afroasiatic_hau_051.wav	Hausa	Afro-Asiatic	z o
afroasiatic_hau_052.wav	Hausa	Afro-Asiatic	s o ɽ o
afroasiatic_hau_053.wav	Hausa	Afro-Asiatic	s a ʊ ɽ o
afroasiatic_hau_054.wav	Hausa	Afro-Asiatic	ɸ a i ɸ a i
afroasiatic_hau_055.wav	Hausa	Afro-Asiatic	f a i f a i
afroasiatic_hau_056.wav	Hausa	Afro-Asiatic	ʃ a
afroasiatic_hau_057.wav	Hausa	Afro-Asiatic	t͡ʃ i kʰ i
afroasiatic_hau_058.wav	Hausa	Afro-Asiatic	t͡ʃ i kʰ i
afroasiatic_hau_059.wav	Hausa	Afro-Asiatic	s a ɪ j ɛ r
afroasiatic_hau_060.wav	Hausa	Afro-Asiatic	ʃ a ɪ d ʌ
afroasiatic_hau_061.wav	Hausa	Afro-Asiatic	f ɪ t o
afroasiatic_hau_062.wav	Hausa	Afro-Asiatic	d͡ʒ iː b i
austronesian_haw_001.wav	Hawaiian	Austronesian	k a l a
austronesian_haw_002.wav	Hawaiian	Austronesian	k a l aː
austronesian_haw_003.wav	Hawaiian	Austronesian	k o k o
austronesian_haw_004.wav	Hawaiian	Austronesian	k oː k oː
austronesian_haw_005.wav	Hawaiian	Austronesian	p o h o
austronesian_haw_006.wav	Hawaiian	Austronesian	p eː p eː
austronesian_haw_007.wav	Hawaiian	Austronesian	k ɛ p a
austronesian_haw_008.wav	Hawaiian	Austronesian	k eː p a
austronesian_haw_009.wav	Hawaiian	Austronesian	w iː w iː
austronesian_haw_010.wav	Hawaiian	Austronesian	w i w o
austronesian_haw_011.wav	Hawaiian	Austronesian	i j a
austronesian_haw_012.wav	Hawaiian	Austronesian	i j aː
austronesian_haw_013.wav	Hawaiian	Austronesian	l u l a
austronesian_haw_014.wav	Hawaiian	Austronesian	l uː l uː
austronesian_haw_015.wav	Hawaiian	Austronesian	l u l u
austronesian_haw_016.wav	Hawaiian	Austronesian	k u a
austronesian_haw_017.wav	Hawaiian	Austronesian	n o u
austronesian_haw_018.wav	Hawaiian	Austronesian	n o u
austronesian_haw_019.wav	Hawaiian	Austronesian	n o ʔ u
austronesian_haw_020.wav	Hawaiian	Austronesian	k o uː
austronesian_haw_021.wav	Hawaiian	Austronesian	k o uː
austronesian_haw_022.wav	Hawaiian	Austronesian	k o ʔ u
austronesian_haw_023.wav	Hawaiian	Austronesian	ʔ a ʔ iː
austronesian_haw_024.wav	Hawaiian	Austronesian	a i
austronesian_haw_025.wav	Hawaiian	Austronesian	a i a
austronesian_haw_026.wav	Hawaiian	Austronesian	ʔ a i a
austronesian_haw_027.wav	Hawaiian	Austronesian	ʔ a ʔ i a ʔ i
austronesian_haw_028.wav	Hawaiian	Austronesian	a h a
austronesian_haw_029.wav	Hawaiian	Austronesian	ʔ a h a
austronesian_haw_030.wav	Hawaiian	Austronesian	a k a
austronesian_haw_031.wav	Hawaiian	Austronesian	ʔ a ʔ a
austronesian_haw_032.wav	Hawaiian	Austronesian	h u i
austronesian_haw_033.wav	Hawaiian	Austronesian	h u ʔ i
austronesian_haw_034.wav	Hawaiian	Austronesian	h e m o
austronesian_haw_035.wav	Hawaiian	Austronesian	h e m a
austronesian_haw_036.wav	Hawaiian	Austronesian	l a n a
austronesian_haw_037.wav	Hawaiian	Austronesian	m a n a
austronesian_haw_038.wav	Hawaiian	Austronesian	n aː n aː
austronesian_haw_039.wav	Hawaiian	Austronesian	p a n a
austronesian_haw_040.wav	Hawaiian	Austronesian	w a n a
austronesian_haw_041.wav	Hawaiian	Austronesian	k i l o
austronesian_haw_042.wav	Hawaiian	Austronesian	k i m o
austronesian_haw_043.wav	Hawaiian	Austronesian	k iː p oː
austronesian_haw_044.wav	Hawaiian	Austronesian	k i p i
austronesian_haw_045.wav	Hawaiian	Austronesian	k i w i
austronesian_haw_046.wav	Hawaiian	Austronesian	w a i l u a
austronesian_haw_047.wav	Hawaiian	Austronesian	v a i l a n a
austronesian_haw_048.wav	Hawaiian	Austronesian	a v a
austronesian_haw_049.wav	Hawaiian	Austronesian	ʔ e v a ʔ e v a
austronesian_haw_050.wav	Hawaiian	Austronesian	i v a h o
austronesian_haw_051.wav	Hawaiian	Austronesian	ʔ o w a
austronesian_haw_052.wav	Hawaiian	Austronesian	u w oː
austronesian_haw_053.wav	Hawaiian	Austronesian	i n o a
austronesian_haw_054.wav	Hawaiian	Austronesian	k a h i
afroasiatic_heb_001.wav	Hebrew	Afro-Asiatic	pʰ a l a
afroasiatic_heb_002.wav	Hebrew	Afro-Asiatic	b a l a
afroasiatic_heb_003.wav	Hebrew	Afro-Asiatic	tʰ a l a
afroasiatic_heb_004.wav	Hebrew	Afro-Asiatic	d a l a
afroasiatic_heb_005.wav	Hebrew	Afro-Asiatic	kʰ a l a
afroasiatic_heb_006.wav	Hebrew	Afro-Asiatic	ɡ ə l a
afroasiatic_heb_007.wav	Hebrew	Afro-Asiatic	ʔ ə l a
afroasiatic_heb_008.wav	Hebrew	Afro-Asiatic	ʃ a ʁ a kʰ
afroasiatic_heb_009.wav	Hebrew	Afro-Asiatic	z a ʁ a kʰ
afroasiatic_heb_010.wav	Hebrew	Afro-Asiatic	n a v a χ
afroasiatic_heb_011.wav	Hebrew	Afro-Asiatic	ʃ a l õ m
afroasiatic_heb_012.wav	Hebrew	Afro-Asiatic	χ ə̃ m
afroasiatic_heb_013.wav	Hebrew	Afro-Asiatic	ʀ õ m
afroasiatic_heb_014.wav	Hebrew	Afro-Asiatic	ʔ ã ŋ ɡ l i tʰ
afroasiatic_heb_015.wav	Hebrew	Afro-Asiatic	j a
afroasiatic_heb_016.wav	Hebrew	Afro-Asiatic	l o
afroasiatic_heb_017.wav	Hebrew	Afro-Asiatic	kʰ i
afroasiatic_heb_018.wav	Hebrew	Afro-Asiatic	kʰ ɛ n
afroasiatic_heb_019.wav	Hebrew	Afro-Asiatic	kʰ a d
afroasiatic_heb_020.wav	Hebrew	Afro-Asiatic	kʰ o l
afroasiatic_heb_021.wav	Hebrew	Afro-Asiatic	kʰ l i
afroasiatic_heb_022.wav	Hebrew	Afro-Asiatic	k u ʀ
afroasiatic_heb_023.wav	Hebrew	Afro-Asiatic	e f o
afroasiatic_heb_024.wav	Hebrew	Afro-Asiatic	a ɪ n
afroasiatic_heb_025.wav	Hebrew	Afro-Asiatic	kʰ a v a
afroasiatic_heb_026.wav	Hebrew	Afro-Asiatic	ʔ ɛː d
afroasiatic_heb_027.wav	Hebrew	Afro-Asiatic	ʔ ɛ tʰ
afroasiatic_heb_028.wav	Hebrew	Afro-Asiatic	k ã m
afroasiatic_heb_029.wav	Hebrew	Afro-Asiatic	k a l
afroasiatic_heb_030.wav	Hebrew	Afro-Asiatic	z ə̃ m ã m
afroasiatic_heb_031.wav	Hebrew	Afro-Asiatic	z ə̃ m a ʁ
afroasiatic_heb_032.wav	Hebrew	Afro-Asiatic	ʀ a k a v
afroasiatic_heb_033.wav	Hebrew	Afro-Asiatic	ʃ ə ʀ a tʰ
afroasiatic_heb_034.wav	Hebrew	Afro-Asiatic	b a ʔ a r
afroasiatic_heb_035.wav	Hebrew	Afro-Asiatic	ʔ a b a
afroasiatic_heb_036.wav	Hebrew	Afro-Asiatic	m e ʔ a tʰ
afroasiatic_heb_037.wav	Hebrew	Afro-Asiatic	z m ã n
afroasiatic_heb_038.wav	Hebrew	Afro-Asiatic	z ə̃ m ã n
afroasiatic_heb_039.wav	Hebrew	Afro-Asiatic	p ʃ a tʰ
afroasiatic_heb_040.wav	Hebrew	Afro-Asiatic	p a ʃ a tʰ
afroasiatic_heb_041.wav	Hebrew	Afro-Asiatic	b o k ɛ ʁ
afroasiatic_heb_042.wav	Hebrew	Afro-Asiatic	b o k e ʁ
afroasiatic_heb_043.wav	Hebrew	Afro-Asiatic	n a ʔ a l
afroasiatic_heb_044.wav	Hebrew	Afro-Asiatic	n a ʔ a l
afroasiatic_heb_045.wav	Hebrew	Afro-Asiatic	n a ʔ a ʀ
afroasiatic_heb_046.wav	Hebrew	Afro-Asiatic	n a ʔ a ʀ
afroasiatic_heb_047.wav	Hebrew	Afro-Asiatic	ʀ o ʃ ɛ̃ m
afroasiatic_heb_048.wav	Hebrew	Afro-Asiatic	ʁ o ʃ ɛ̃ m
afroasiatic_heb_049.wav	Hebrew	Afro-Asiatic	ʔ o s ɛ f
afroasiatic_heb_050.wav	Hebrew	Afro-Asiatic	ʔ o s ɛ f
afroasiatic_heb_051.wav	Hebrew	Afro-Asiatic	t͡s d a kʰ a
afroasiatic_heb_052.wav	Hebrew	Afro-Asiatic	ʃ ɡ i ʔ a
austronesian_hil_001.wav	Hiligaynon	Austronesian	b ʌ t ɪ
austronesian_hil_002.wav	Hiligaynon	Austronesian	p ʌ t ɪ ʔ
austronesian_hil_003.wav	Hiligaynon	Austronesian	ɡ ɑ m ʌ t
austronesian_hil_004.wav	Hiligaynon	Austronesian	k ɑ m ʌ t
austronesian_hil_005.wav	Hiligaynon	Austronesian	d ɑː l u m
austronesian_hil_006.wav	Hiligaynon	Austronesian	t ɑː l u m
austronesian_hil_007.wav	Hiligaynon	Austronesian	m i l ɑː ɡ ɾ u
austronesian_hil_008.wav	Hiligaynon	Austronesian	n iː l ɑ
austronesian_hil_009.wav	Hiligaynon	Austronesian	ŋ i l ʔ ɑ d
austronesian_hil_010.wav	Hiligaynon	Austronesian	s ɛ l j o ɯ
austronesian_hil_011.wav	Hiligaynon	Austronesian	l i p ɑ s
austronesian_hil_012.wav	Hiligaynon	Austronesian	ɾ i p ɑ
austronesian_hil_013.wav	Hiligaynon	Austronesian	h ɑ l ɑ
austronesian_hil_014.wav	Hiligaynon	Austronesian	w ɑ l ɑ
austronesian_hil_015.wav	Hiligaynon	Austronesian	j ɑː b i
austronesian_hil_016.wav	Hiligaynon	Austronesian	ɑ b u
austronesian_hil_017.wav	Hiligaynon	Austronesian	ɑ p u
austronesian_hil_018.wav	Hiligaynon	Austronesian	t ɑ ɡ ɑ m
austronesian_hil_019.wav	Hiligaynon	Austronesian	t ɑː k ɑ m
austronesian_hil_020.wav	Hiligaynon	Austronesian	k ɑː d ɑ ɯ
austronesian_hil_021.wav	Hiligaynon	Austronesian	k ɑ t ɑ ɯ
austronesian_hil_022.wav	Hiligaynon	Austronesian	h ɑː n ʌ t
austronesian_hil_023.wav	Hiligaynon	Austronesian	h ɑ ŋ o ɯ p
austronesian_hil_024.wav	Hiligaynon	Austronesian	p r ɛ s ɛ n t ɑ̞ ɾ
austronesian_hil_025.wav	Hiligaynon	Austronesian	ɑ iː h ɑ n
austronesian_hil_026.wav	Hiligaynon	Austronesian	h i w ɑ̝
austronesian_hil_027.wav	Hiligaynon	Austronesian	k uː t u b
austronesian_hil_028.wav	Hiligaynon	Austronesian	k u n u p
austronesian_hil_029.wav	Hiligaynon	Austronesian	t u n u ɡ
austronesian_hil_030.wav	Hiligaynon	Austronesian	s ɑː b ɑ d
austronesian_hil_031.wav	Hiligaynon	Austronesian	s ɑ b ɑ t
austronesian_hil_032.wav	Hiligaynon	Austronesian	s u n s u n
austronesian_hil_033.wav	Hiligaynon	Austronesian	s u m b u ŋ
austronesian_hil_034.wav	Hiligaynon	Austronesian	h ɑː ɡ ɑ s
austronesian_hil_035.wav	Hiligaynon	Austronesian	b ɑ p o ɾ
austronesian_hil_036.wav	Hiligaynon	Austronesian	uː b ɑ ɪ
austronesian_hil_037.wav	Hiligaynon	Austronesian	s i b ɪ t
austronesian_hil_038.wav	Hiligaynon	Austronesian	h ɛː f ɛ
austronesian_hil_039.wav	Hiligaynon	Austronesian	ʔ ɑ ɪː h ɑ n
austronesian_hil_040.wav	Hiligaynon	Austronesian	ʔ ɑ ɯː h ɑ ɡ
austronesian_hil_041.wav	Hiligaynon	Austronesian	ʔ ɔ ɪ
austronesian_hil_042.wav	Hiligaynon	Austronesian	ʔ o ɯ ɾ ɡ ɑ n o ɯ
austronesian_hil_043.wav	Hiligaynon	Austronesian	l ɑ b ɑ ɪ ɑ n
austronesian_hil_044.wav	Hiligaynon	Austronesian	p ɑ b ɑ h ɑ ɯː ɑ n
austronesian_hil_045.wav	Hiligaynon	Austronesian	b ɑː b ɔ ɪ
austronesian_hil_046.wav	Hiligaynon	Austronesian	b ɑ t u
austronesian_hil_047.wav	Hiligaynon	Austronesian	b ɑ t u̝
austronesian_hil_048.wav	Hiligaynon	Austronesian	ɾ ɛ ɡ ɑː l o ɯ
austronesian_hil_049.wav	Hiligaynon	Austronesian	sʲ ɛ t e
austronesian_hil_050.wav	Hiligaynon	Austronesian	p i ɛ s t ɑ
austronesian_hil_051.wav	Hiligaynon	Austronesian	t u ʔ o ɯ
indoeuropean_hin_001.wav	Hindi	Indo-European	t̪ iː n
indoeuropean_hin_002.wav	Hindi	Indo-European	ʈ iː n
indoeuropean_hin_003.wav	Hindi	Indo-European	d̪ a l
indoeuropean_hin_004.wav	Hindi	Indo-European	ɖ a l
indoeuropean_hin_005.wav	Hindi	Indo-European	d̪̤ o n a
indoeuropean_hin_006.wav	Hindi	Indo-European	d̪̤ o l
indoeuropean_hin_007.wav	Hindi	Indo-European	t͡ʃʰ o r
indoeuropean_hin_008.wav	Hindi	Indo-European	t͡ʃʰ o ɽ
indoeuropean_hin_009.wav	Hindi	Indo-European	s ă b̤ a
indoeuropean_hin_010.wav	Hindi	Indo-European	ʃ o b̤ a
indoeuropean_hin_011.wav	Hindi	Indo-European	s i l a
indoeuropean_hin_012.wav	Hindi	Indo-European	s iː l a
indoeuropean_hin_013.wav	Hindi	Indo-European	m ɛ l a
indoeuropean_hin_014.wav	Hindi	Indo-European	m e l a
indoeuropean_hin_015.wav	Hindi	Indo-European	p ă l ă k
indoeuropean_hin_016.wav	Hindi	Indo-European	p a l ă k
indoeuropean_hin_017.wav	Hindi	Indo-European	l a h ɔ r
indoeuropean_hin_018.wav	Hindi	Indo-European	k ă m d͡ʒ o r
indoeuropean_hin_019.wav	Hindi	Indo-European	u n̪
indoeuropean_hin_020.wav	Hindi	Indo-European	k ă h iː
indoeuropean_hin_021.wav	Hindi	Indo-European	k ă h ĩ
indoeuropean_hin_022.wav	Hindi	Indo-European	ɡ i d͡ʒ a
indoeuropean_hin_023.wav	Hindi	Indo-European	ɡ ĩ d͡ʒ ã
indoeuropean_hin_024.wav	Hindi	Indo-European	k ă r e
indoeuropean_hin_025.wav	Hindi	Indo-European	k ă r ẽ
indoeuropean_hin_026.wav	Hindi	Indo-European	ă ɡ r i
indoeuropean_hin_027.wav	Hindi	Indo-European	ă ɡ r i
indoeuropean_hin_028.wav	Hindi	Indo-European	s a s
indoeuropean_hin_029.wav	Hindi	Indo-European	s ã s
indoeuropean_hin_030.wav	Hindi	Indo-European	ɡ o d̪
indoeuropean_hin_031.wav	Hindi	Indo-European	ɡ õ d̪
indoeuropean_hin_032.wav	Hindi	Indo-European	p uː t͡ʃʰ
indoeuropean_hin_033.wav	Hindi	Indo-European	p ũː t͡ʃʰ
indoeuropean_hin_034.wav	Hindi	Indo-European	u ɡ l i
indoeuropean_hin_035.wav	Hindi	Indo-European	ũ ɡ l i
indoeuropean_hin_036.wav	Hindi	Indo-European	p a l
indoeuropean_hin_037.wav	Hindi	Indo-European	b a l
indoeuropean_hin_038.wav	Hindi	Indo-European	t̪ a n̪
indoeuropean_hin_039.wav	Hindi	Indo-European	d̪ a n̪
indoeuropean_hin_040.wav	Hindi	Indo-European	ʈ a l
indoeuropean_hin_041.wav	Hindi	Indo-European	ɖ a l
indoeuropean_hin_042.wav	Hindi	Indo-European	a k
indoeuropean_hin_043.wav	Hindi	Indo-European	a ɡ
indoeuropean_hin_044.wav	Hindi	Indo-European	a t͡ʃ ă r
indoeuropean_hin_045.wav	Hindi	Indo-European	ă d͡ʒ ă r
indoeuropean_hin_046.wav	Hindi	Indo-European	a f ă t̪
indoeuropean_hin_047.wav	Hindi	Indo-European	a v a z
indoeuropean_hin_048.wav	Hindi	Indo-European	r a s
indoeuropean_hin_049.wav	Hindi	Indo-European	r a z
indoeuropean_hin_050.wav	Hindi	Indo-European	h ă ʈ
indoeuropean_hin_051.wav	Hindi	Indo-European	h ă ʈʰ
indoeuropean_hin_052.wav	Hindi	Indo-European	k u l
indoeuropean_hin_053.wav	Hindi	Indo-European	kʰ u l
indoeuropean_hin_054.wav	Hindi	Indo-European	t͡ʃ o r
indoeuropean_hin_055.wav	Hindi	Indo-European	t͡ʃʰ o r
indoeuropean_hin_056.wav	Hindi	Indo-European	b u l a n a
indoeuropean_hin_057.wav	Hindi	Indo-European	b̤ u l a n a
indoeuropean_hin_058.wav	Hindi	Indo-European	d̪ o
indoeuropean_hin_059.wav	Hindi	Indo-European	d̪̤ o
indoeuropean_hin_060.wav	Hindi	Indo-European	ɖ o l
indoeuropean_hin_061.wav	Hindi	Indo-European	ɖ̤ o l
indoeuropean_hin_062.wav	Hindi	Indo-European	ɡ o l
indoeuropean_hin_063.wav	Hindi	Indo-European	ɡ̤ o l
indoeuropean_hin_064.wav	Hindi	Indo-European	d͡ʒ e l n a
indoeuropean_hin_065.wav	Hindi	Indo-European	d͡ʒ̤ e l n a
indoeuropean_hin_066.wav	Hindi	Indo-European	b a ɽ
indoeuropean_hin_067.wav	Hindi	Indo-European	b a ɽ̤
indoeuropean_hin_068.wav	Hindi	Indo-European	t̪ iː n
indoeuropean_hin_069.wav	Hindi	Indo-European	ʈ iː n
indoeuropean_hin_070.wav	Hindi	Indo-European	d̪ a l
indoeuropean_hin_071.wav	Hindi	Indo-European	ɖ a l
indoeuropean_hin_072.wav	Hindi	Indo-European	d̪̤ o n a
indoeuropean_hin_073.wav	Hindi	Indo-European	d̪̤ o l
indoeuropean_hin_074.wav	Hindi	Indo-European	t͡ʃʰ o r
indoeuropean_hin_075.wav	Hindi	Indo-European	t͡ʃʰ o ɽ
indoeuropean_hin_076.wav	Hindi	Indo-European	s ă b̤ a
indoeuropean_hin_077.wav	Hindi	Indo-European	ʃ o b̤ a
sinotibetan_hni_001.wav	Hani	Sino-Tibetan	z ɪ
sinotibetan_hni_002.wav	Hani	Sino-Tibetan	z ɪ
sinotibetan_hni_003.wav	Hani	Sino-Tibetan	t i
sinotibetan_hni_004.wav	Hani	Sino-Tibetan	t i̠
sinotibetan_hni_005.wav	Hani	Sino-Tibetan	x ɛ
sinotibetan_hni_006.wav	Hani	Sino-Tibetan	x ɛ̠
sinotibetan_hni_007.wav	Hani	Sino-Tibetan	t v̩
sinotibetan_hni_008.wav	Hani	Sino-Tibetan	t v̩
sinotibetan_hni_009.wav	Hani	Sino-Tibetan	t s ɪ
sinotibetan_hni_010.wav	Hani	Sino-Tibetan	t s ɪ
sinotibetan_hni_011.wav	Hani	Sino-Tibetan	t ɕ i
sinotibetan_hni_012.wav	Hani	Sino-Tibetan	t ɕ i̠
sinotibetan_hni_013.wav	Hani	Sino-Tibetan	p v̩
sinotibetan_hni_014.wav	Hani	Sino-Tibetan	l̥ i
sinotibetan_hni_015.wav	Hani	Sino-Tibetan	l̥ i̠
sinotibetan_hni_016.wav	Hani	Sino-Tibetan	l̥ a
sinotibetan_hni_017.wav	Hani	Sino-Tibetan	l̥ u
sinotibetan_hni_018.wav	Hani	Sino-Tibetan	l̥ v̩
sinotibetan_hni_019.wav	Hani	Sino-Tibetan	l̥ i
sinotibetan_hni_020.wav	Hani	Sino-Tibetan	ɔ l̥ ɔ
sinotibetan_hni_021.wav	Hani	Sino-Tibetan	k h ɯ l̥ ɯ
sinotibetan_hni_022.wav	Hani	Sino-Tibetan	l̥ ɤ
indoeuropean_hrv_001.wav	Croatian	Indo-European	p i t i
indoeuropean_hrv_002.wav	Croatian	Indo-European	b i t i
indoeuropean_hrv_003.wav	Croatian	Indo-European	t̪ aː
indoeuropean_hrv_004.wav	Croatian	Indo-European	d̪ a ʔ
